x-coordinate,y-coordinate,Similarity_score
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_1276.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_6419.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_4424.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_9216.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_2909.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_1626.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_4977.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_5665.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_7658.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_8057.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_5235.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_7208.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_8407.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_2724.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_3836.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_10599.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_8329.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_921.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_10063.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_7526.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_2374.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_8779.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_8283.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_7176.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_10433.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_1108.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_3135.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_9538.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_10960.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_6337.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_188.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_1558.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_3565.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_9168.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_9492.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_472.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_6767.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_7875.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_5848.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_9187.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_6272.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_10825.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_167.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_3070.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_6788.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_6622.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_537.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_7930.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_3420.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_8796.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_9884.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_10126.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_864.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_7463.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_2661.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_7199.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_3973.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_7033.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_10576.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_2231.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_4536.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_9304.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_3709.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_1734.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_4166.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_8846.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_9754.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_3359.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_1364.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_5327.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_8515.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_2118.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_6858.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_4865.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_5777.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_8145.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_2548.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_8450.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_5798.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_5262.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_8000.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_4920.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_5632.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_9241.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_4189.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_1671.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_4473.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_8903.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_9611.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_1221.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_4023.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_2883.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_4054.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_6069.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_3791.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_8974.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_9666.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_686.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_1256.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_6593.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_4404.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_6439.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_9236.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_2929.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_1606.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_4957.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_7678.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_2180.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_5645.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_8077.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_7382.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_7228.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_5215.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_8427.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_10297.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_8132.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_10782.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_10278.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_4812.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_5700.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_8562.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_6985.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_7697.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_5350.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_2495.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_10628.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_8098.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_8831.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_9723.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_1313.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_239.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_4111.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_9373.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_6086.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_393.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_1743.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_3284.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_4541.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_669.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_9689.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_5583.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_2246.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_9959.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_5079.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_7044.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_10501.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_1893.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_2616.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_3904.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_1939.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_10151.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_813.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_5429.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_7414.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_3457.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_4392.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_85.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_6655.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_1190.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_540.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_4668.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_7947.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_3007.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_10852.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_6205.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_4238.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_110.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_405.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_6710.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_7802.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_3512.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_1485.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_6340.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_10917.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_4687.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_3142.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_5995.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_7101.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_10444.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_2303.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_956.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_10014.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_7551.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_2753.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_5096.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_3841.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_8470.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_6897.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_7785.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_5242.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_2587.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_8020.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_10690.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_4900.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_5612.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_9261.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_6194.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_281.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_1651.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_3396.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_4453.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_8889.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_8923.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_9631.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_1201.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_4003.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_4516.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_9324.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_1714.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_3729.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_2991.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_4146.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_3683.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_8866.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_9774.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_794.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_1344.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_3379.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_6481.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_5307.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_8535.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_10385.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_2138.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_4845.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_6878.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_2092.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_5757.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_8165.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_2568.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_7290.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_1597.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_147.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_6252.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_10805.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_4795.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_3050.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_5887.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_517.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_6602.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_7910.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_3400.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_844.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_10106.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_7443.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_2641.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_5184.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_3953.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_7013.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_10556.json,1.0
aggregate-json/haunted_places_split/haunted_places_8071.json,aggregate-json/haunted_places_split/haunted_places_2211.json,1.0
